video_id,start,duration,text
Rni7Fz7208c,0.0,3.0,Heat. Heat.
Rni7Fz7208c,11.79,2.02,[music]
Rni7Fz7208c,21.615,4.504,[music]
Rni7Fz7208c,23.119,3.0,Our
Rni7Fz7208c,27.51,2.02,[music]
Rni7Fz7208c,32.095,2.02,[music]
Rni7Fz7208c,42.575,2.02,[music]
Rni7Fz7208c,44.96,5.759,audience is largely wannabe
Rni7Fz7208c,48.239,4.881,entrepreneurs in India. And I feel like
Rni7Fz7208c,50.719,3.68,all of us have so much to learn from you
Rni7Fz7208c,53.12,2.555,because you've done it so many times
Rni7Fz7208c,54.399,1.84,over in so many different domains.
Rni7Fz7208c,55.675,1.044,[music]
Rni7Fz7208c,56.239,3.041,>> Yeah.
Rni7Fz7208c,56.719,5.68,>> Uh so we will speak to them today and I
Rni7Fz7208c,59.28,4.72,will try and center all my questions in
Rni7Fz7208c,62.399,3.361,that direction so they can take
Rni7Fz7208c,64.0,3.68,advantage of this conversation and maybe
Rni7Fz7208c,65.76,4.92,start [music] take a chance and build
Rni7Fz7208c,67.68,3.0,something.
Rni7Fz7208c,85.52,4.0,You want a coffee?
Rni7Fz7208c,87.119,3.121,">> Um, sure. Why not?"
Rni7Fz7208c,89.52,2.08,>> Okay.
Rni7Fz7208c,90.24,2.559,>> Okay. Are we going to be talking for a
Rni7Fz7208c,91.6,2.4,while? [laughter]
Rni7Fz7208c,92.799,4.32,>> I hope we are.
Rni7Fz7208c,94.0,3.6,>> Okay. Good. Sure.
Rni7Fz7208c,97.119,1.04,"Um,"
Rni7Fz7208c,97.6,1.92,">> Mna,"
Rni7Fz7208c,98.159,3.041,>> may I trouble you for a coffee?
Rni7Fz7208c,99.52,5.36,>> Can we get another coffee?
Rni7Fz7208c,101.2,4.64,">> Anything? Uh, cappuccino, I guess. All"
Rni7Fz7208c,104.88,2.48,right.
Rni7Fz7208c,105.84,3.599,">> Are you a coffee drinker, El? Oh,"
Rni7Fz7208c,107.36,3.28,">> yeah. Yeah. I mean, yeah, I copy once"
Rni7Fz7208c,109.439,2.32,"usually in the mornings, you know."
Rni7Fz7208c,110.64,2.4,>> Okay. [laughter]
Rni7Fz7208c,111.759,4.68,>> One a day kind of thing.
Rni7Fz7208c,113.04,3.399,">> Yeah, pretty much."
Rni7Fz7208c,118.719,6.201,>> You want to wait for it?
Rni7Fz7208c,120.079,4.841,">> No, I'm I'm I'm good."
Rni7Fz7208c,125.106,2.02,>> [laughter]
Rni7Fz7208c,127.759,6.401,>> The first thing I must say is you're a
Rni7Fz7208c,130.64,4.319,"lot bigger and bulkier, muscular than I"
Rni7Fz7208c,134.16,1.04,would have thought you are.
Rni7Fz7208c,134.959,1.937,>> Oh.
Rni7Fz7208c,135.2,3.716,">> Oh, stop. You must make me blush."
Rni7Fz7208c,136.896,2.02,[laughter]
Rni7Fz7208c,139.44,4.24,>> Really? Seriously?
Rni7Fz7208c,142.08,5.351,">> Yeah. I mean, look on the internet. I'm"
Rni7Fz7208c,143.68,3.751,"small, you know. [laughter]"
Rni7Fz7208c,148.8,4.799,">> Yeah. Essentially,"
Rni7Fz7208c,151.44,4.24,what percentage of internet
Rni7Fz7208c,153.599,3.681,>> Yeah. is spend on Twitter. Is there a
Rni7Fz7208c,155.68,5.199,number to it on X?
Rni7Fz7208c,157.28,5.599,">> Well, so we have like about 600 million"
Rni7Fz7208c,160.879,4.72,monthly users.
Rni7Fz7208c,162.879,4.401,">> Um well, although it it can spike up if"
Rni7Fz7208c,165.599,4.081,there's if there's some major event in
Rni7Fz7208c,167.28,4.8,"the world, it can get up to I don't know"
Rni7Fz7208c,169.68,4.16,800 million or or or a billion.
Rni7Fz7208c,172.08,6.64,>> Um if there's some major event in the
Rni7Fz7208c,173.84,8.399,"world. So, uh so so that there's I don't"
Rni7Fz7208c,178.72,6.72,know 250 300 million per week type of
Rni7Fz7208c,182.239,4.561,thing. It's a pretty decent number. It
Rni7Fz7208c,185.44,3.6,tends to be
Rni7Fz7208c,186.8,4.719,">> um readers, you know, people that read"
Rni7Fz7208c,189.04,3.839,words. [laughter]
Rni7Fz7208c,191.519,3.681,">> Um you know, so"
Rni7Fz7208c,192.879,4.561,">> do you think that'll change? Um yeah, I"
Rni7Fz7208c,195.2,4.319,mean there's
Rni7Fz7208c,197.44,5.36,uh there's certainly a lot of video on
Rni7Fz7208c,199.519,6.561,"on um on the X systems, but uh at this"
Rni7Fz7208c,202.8,7.84,"point increasing amounts of video, but I"
Rni7Fz7208c,206.08,8.239,think where where uh the X network is
Rni7Fz7208c,210.64,6.0,strongest is among people who who think
Rni7Fz7208c,214.319,3.681,"who think a lot and read a lot, you"
Rni7Fz7208c,216.64,4.097,know. So it's that's where it's going to
Rni7Fz7208c,218.0,3.76,be strongest because we have words
Rni7Fz7208c,220.737,5.743,[laughter]
Rni7Fz7208c,221.76,8.32,and and you know so um am among readers
Rni7Fz7208c,226.48,5.679,writers and thinkers I think X is number
Rni7Fz7208c,230.08,5.439,one in the world
Rni7Fz7208c,232.159,4.961,>> as far as social media goes the form
Rni7Fz7208c,235.519,4.161,factor
Rni7Fz7208c,237.12,5.759,if you had to wager a guess for tomorrow
Rni7Fz7208c,239.68,6.0,>> how much is text how much is video
Rni7Fz7208c,242.879,4.801,I've heard you speak about maybe voice
Rni7Fz7208c,245.68,6.08,and hearing being the next form of
Rni7Fz7208c,247.68,8.08,"communication with AI, what happens to X"
Rni7Fz7208c,251.76,7.28,in its true form? How does it evolve?
Rni7Fz7208c,255.76,4.96,">> Yeah. So, I I do think most interaction"
Rni7Fz7208c,259.04,3.2,is going to be video in the future. Uh
Rni7Fz7208c,260.72,3.919,most interaction is going to be uh
Rni7Fz7208c,262.24,4.08,"real-time video with AI. So, real-time"
Rni7Fz7208c,264.639,4.481,"video comprehension, real-time video"
Rni7Fz7208c,266.32,4.48,generation. Um that's going to be most
Rni7Fz7208c,269.12,4.079,of the load. And that's how it is for
Rni7Fz7208c,270.8,4.8,most of the internet right now. It's um
Rni7Fz7208c,273.199,5.041,most of the internet is video. Um text
Rni7Fz7208c,275.6,5.92,is a pretty small percentage but the the
Rni7Fz7208c,278.24,6.32,text tends to be higher value generally
Rni7Fz7208c,281.52,6.8,or more it's more densely compressed
Rni7Fz7208c,284.56,5.919,information like um
Rni7Fz7208c,288.32,3.52,yeah so
Rni7Fz7208c,290.479,5.28,but if you say like what is the most
Rni7Fz7208c,291.84,6.079,amount of bits generated and compute
Rni7Fz7208c,295.759,4.081,spent it's certainly going to be video
Rni7Fz7208c,297.919,2.961,>> so I used to be a shareholder of X a
Rni7Fz7208c,299.84,2.72,very small one okay
Rni7Fz7208c,300.88,3.84,>> and I got paid when you bought it when
Rni7Fz7208c,302.56,3.919,you bought Twitter and you made it
Rni7Fz7208c,304.72,4.08,U
Rni7Fz7208c,306.479,5.361,happy decision. Glad you did it.
Rni7Fz7208c,308.8,5.92,>> Yeah. Yeah. I think it was important. Um
Rni7Fz7208c,311.84,4.799,"you know, I felt like uh Twitter was"
Rni7Fz7208c,314.72,4.0,heading in or had had gone in a
Rni7Fz7208c,316.639,4.641,direction that had sort of a more of a
Rni7Fz7208c,318.72,5.039,negative influence on the world. Um you
Rni7Fz7208c,321.28,4.16,"know, it was it was I mean, of course,"
Rni7Fz7208c,323.759,3.28,this depends on one's perspective. Some
Rni7Fz7208c,325.44,3.199,"people will say, well, actually, they"
Rni7Fz7208c,327.039,5.6,liked the way it was and now they don't
Rni7Fz7208c,328.639,8.0,like it. Um but the I think the
Rni7Fz7208c,332.639,7.201,fundamental thing was that um Twitter
Rni7Fz7208c,336.639,5.12,was amplifying
Rni7Fz7208c,339.84,3.44,I would say a fairly pretty far left by
Rni7Fz7208c,341.759,3.28,most people's standards in the world's
Rni7Fz7208c,343.28,4.88,ideology because of where it was based
Rni7Fz7208c,345.039,4.561,in San Francisco. So and and they
Rni7Fz7208c,348.16,4.8,actually suspended a lot of people on
Rni7Fz7208c,349.6,6.0,the right. Uh um so
Rni7Fz7208c,352.96,4.72,uh so from their perspective even
Rni7Fz7208c,355.6,3.52,someone in the center would be would be
Rni7Fz7208c,357.68,3.12,far right. If you're if you're far left
Rni7Fz7208c,359.12,4.24,anyone in the center is far right
Rni7Fz7208c,360.8,5.119,because you're you it's just a political
Rni7Fz7208c,363.36,4.16,on the political spectrum they're um
Rni7Fz7208c,365.919,3.28,they're just as far left as you get in
Rni7Fz7208c,367.52,3.76,the United States and in San Francisco.
Rni7Fz7208c,369.199,5.041,So what I've tried to do is just restore
Rni7Fz7208c,371.28,5.039,it to be balanced and and uh centrist.
Rni7Fz7208c,374.24,4.64,So there haven't been any left-wing
Rni7Fz7208c,376.319,5.921,voices that have been suspended or you
Rni7Fz7208c,378.88,4.879,know banned or uh deamplified or
Rni7Fz7208c,382.24,3.44,anything like that. Now some of them
Rni7Fz7208c,383.759,6.481,have chosen to just go go somewhere
Rni7Fz7208c,385.68,7.359,else. Um but uh but at this point it is
Rni7Fz7208c,390.24,6.56,the the the operating principle of the
Rni7Fz7208c,393.039,6.0,of the X system is to adhere to any
Rni7Fz7208c,396.8,4.08,country's laws but not to put our thumb
Rni7Fz7208c,399.039,4.841,on the scale beyond the laws of a
Rni7Fz7208c,400.88,3.0,country.
Rni7Fz7208c,404.16,6.4,"When I think of social media, um,"
Rni7Fz7208c,408.08,4.48,">> thank you. When I think of social media,"
Rni7Fz7208c,410.56,4.8,"Elon,"
Rni7Fz7208c,412.56,6.639,I feel like even data suggests that the
Rni7Fz7208c,415.36,5.679,current incumbents seem to be losing
Rni7Fz7208c,419.199,2.641,traction amongst the youngest of
Rni7Fz7208c,421.039,1.28,audience.
Rni7Fz7208c,421.84,3.44,>> Yeah.
Rni7Fz7208c,422.319,4.561,">> Even platforms like Instagram, uh, I"
Rni7Fz7208c,425.28,4.16,"mean, they're not exactly like Twitter,"
Rni7Fz7208c,426.88,4.96,but platforms across the board. If one
Rni7Fz7208c,429.44,4.96,had to rework social media and build
Rni7Fz7208c,431.84,6.68,"something bottom up, what do you think"
Rni7Fz7208c,434.4,4.12,could work for the world of tomorrow?
Rni7Fz7208c,438.56,4.479,">> Well, I mean, I I don't think that much"
Rni7Fz7208c,441.199,4.641,about
Rni7Fz7208c,443.039,4.641,um about social media to be frank. I
Rni7Fz7208c,445.84,6.639,"mean, it's I can mostly just want to"
Rni7Fz7208c,447.68,6.88,have have something where there's um a
Rni7Fz7208c,452.479,3.44,"in the case of of X, kind of a global"
Rni7Fz7208c,454.56,4.0,"town square,"
Rni7Fz7208c,455.919,5.12,>> uh where where people can say what they
Rni7Fz7208c,458.56,5.68,"want to say uh with words, pictures,"
Rni7Fz7208c,461.039,5.681,video um where there's a secure
Rni7Fz7208c,464.24,4.48,messaging system. We've recently added
Rni7Fz7208c,466.72,7.12,the ability to to do audio and video
