video_id,start,duration,text
d7sUWwHugg8,0.08,3.68,most people lose their free will to
d7sUWwHugg8,2.52,3.44,those programs and it's that
d7sUWwHugg8,3.76,4.72,uncompromising will where you keep
d7sUWwHugg8,5.96,6.24,training the animal to stay to get
d7sUWwHugg8,8.48,5.84,beyond all the Cravings the feelings the
d7sUWwHugg8,12.2,3.8,habits of the body and catch yourself
d7sUWwHugg8,14.32,3.719,the bestselling author and host the
d7sUWwHugg8,16.0,4.439,number one Health and Wellness podcast
d7sUWwHugg8,18.039,6.08,on purpose with J
d7sUWwHugg8,20.439,5.641,shett I think the most beautiful and
d7sUWwHugg8,24.119,4.48,powerful thing in the world is a
d7sUWwHugg8,26.08,4.56,repetitive thought but sometimes the
d7sUWwHugg8,28.599,4.881,most dangerous thing in the world is a
d7sUWwHugg8,30.64,4.36,repetitive thought absolutely and we
d7sUWwHugg8,33.48,3.36,think about the most beautiful things we
d7sUWwHugg8,35.0,4.12,create is because we're obsessed with
d7sUWwHugg8,36.84,4.559,this new idea and this new thought that
d7sUWwHugg8,39.12,4.919,we want to build something but at the
d7sUWwHugg8,41.399,4.16,same time we know countless people who
d7sUWwHugg8,44.039,4.0,they have a thought every day that says
d7sUWwHugg8,45.559,6.881,I'm unlovable I'm
d7sUWwHugg8,48.039,7.0,unworthy I don't deserve love in my life
d7sUWwHugg8,52.44,6.04,if someone's having a negative
d7sUWwHugg8,55.039,5.561,repetitive thought specifically around
d7sUWwHugg8,58.48,4.759,selfworth what they believe they deserve
d7sUWwHugg8,60.6,6.68,in love where do they start with that
d7sUWwHugg8,63.239,5.52,thought well we think primarily uh 90%
d7sUWwHugg8,67.28,3.879,of the time we think the same thoughts
d7sUWwHugg8,68.759,3.961,as we thought the day before the
d7sUWwHugg8,71.159,3.081,challenge with that is the thought that
d7sUWwHugg8,72.72,4.719,you keep thinking over and over again
d7sUWwHugg8,74.24,5.919,becomes belief and nerve cells that fire
d7sUWwHugg8,77.439,4.801,together wire together so the more nerve
d7sUWwHugg8,80.159,3.6,cells fire the more they develop
d7sUWwHugg8,82.24,3.64,long-term relationships and the more
d7sUWwHugg8,83.759,3.68,hardwired they become the more hardwired
d7sUWwHugg8,85.88,3.0,they become the more automatic they are
d7sUWwHugg8,87.439,4.481,the more automatic they are the more
d7sUWwHugg8,88.88,4.8,unconscious they become come so the
d7sUWwHugg8,91.92,3.559,process of change really requires
d7sUWwHugg8,93.68,3.759,becoming conscious of your unconscious
d7sUWwHugg8,95.479,4.401,thoughts which means just because you
d7sUWwHugg8,97.439,4.841,have that thought doesn't necessarily
d7sUWwHugg8,99.88,4.599,mean it's the truth if you have that
d7sUWwHugg8,102.28,4.6,thought and you accept it you believe it
d7sUWwHugg8,104.479,4.121,you surrender to it without analyzing it
